City_ID,City,Country
1046,Greve Strand,Denmark
1047,Guacari,Colombia
1048,Guapiacu,Brazil
1049,Guaranda,Ecuador
1050,Guarda,Portugal
1051,Guastalla,Italy
1052,Guinguineo,Senegal
1053,Guiyang,China
1054,Gummersbach,Germany
1055,Hille,Germany
1056,Hinche,Haiti
1057,Hollins,United States of America
1058,Homagama,Sri Lanka
1059,Homburg,Germany
1060,Hongan,China
1061,Hot Springs,United States of America
1062,Houlung,China
1063,Huadian,China
1064,Huangchuan,China
1065,Huatusco,Mexico
1066,Huckelhoven,Germany
1067,Huinan,China
1068,Huizhou,China
1069,Hunucma,Mexico
1070,Hurghada,Egypt
1071,Husum,Germany
1072,Gdansk,Poland
1073,Geldermalsen,Netherlands
1074,Gheorgheni,Romania
1075,Gurun,Malaysia
1076,Gwalior,India
1077,Haibara,Japan
1078,Hailakandi,India
1079,Hallandale Beach,United States of America
1080,Halmstad,Sweden
1081,Hameln,Germany
1082,Hamminkeln,Germany
1083,Hardoi,India
1084,Hatvan,Hungary
1085,Havelock,United States of America
1086,Hayato,Japan
1087,Hayvoron,Ukraine
1088,Healdsburg,United States of America
1089,Herrenberg,Germany
1090,Heyang,China
1091,Heythuysen,Netherlands
1092,Hialeah,United States of America
1093,Fortaleza,Brazil
1094,Fougeres,France
1095,Frisco,United States of America
1096,Furukawa,Japan
1097,Gabane,Botswana
1098,Gajraula,India
1099,Gambela,Ethiopia
1100,Garagoa,Colombia
1101,Gardner,United States of America
1102,Middleburg Heights,United States of America
1103,Mielec,Poland
1104,Mieres,Spain
1105,Mikhaylovka,Russian Federation
1106,Mikumi,United Republic of Tanzania
1107,Milagro,Ecuador
1108,Millcreek,United States of America
1109,Milledgeville,United States of America
1110,Mogoditshane,Botswana
1111,Moissy Cramayel,France
1112,Mombris,Germany
1113,Monaragala,Sri Lanka
1114,Monjas,Guatemala
1115,Montebello,United States of America
1116,Monteiro,Brazil
1117,Montgeron,France
1118,Montigny Les Cormeilles,France
1119,Mubarakpur,India
1120,Mubi,Nigeria
1121,Mujiayingzi,China
1122,Mungaa,United Republic of Tanzania
1123,Muramvya,Burundi
1124,Murici,Brazil
1125,Muscle Shoals,United States of America
1126,Myslenice,Poland
1127,Nadbai,India
1128,Nagaur,India
1129,Nagpur,India
1130,Nainpur,India
1131,Nakatsugawa,Japan
1132,Nalbari,India
1133,Nanchital,Mexico
1134,Nanded,India
1135,Nankana Sahib,Pakistan
1136,Narragansett,United States of America
1137,Nehe,China
1138,Nesconset,United States of America
1139,Netphen,Germany
1141,Neu Anspach,Germany
1142,New Haven,United States of America
1143,New Iberia,United States of America
1144,Newport,United Kingdom of Great Britain and Northern Ireland
1145,Ngaglik,Indonesia
1146,Ngara,United Republic of Tanzania
1147,Ngorongoro,United Republic of Tanzania
1148,Nikel,Russian Federation
1149,Nimes,France
1150,Niort,France
1151,Nizhniy Lomov,Russian Federation
1152,Nizip,Turkey
1153,Noci,Italy
1154,Phu Khieo,Thailand
1155,Phuket,Thailand
1156,Phulera,India
1157,Pickerington,United States of America
1158,Pieve Di Soligo,Italy
1159,Pindwara,India
1160,Pingyi,China
1161,Poggibonsi,Italy
1162,Pojuca,Brazil
1163,Pontinia,Italy
1164,Porangatu,Brazil
1165,Port Antonio,Jamaica
1166,Powell River,Canada
1167,Presidente Bernardes,Brazil
1168,Privolzhsk,Russian Federation
1169,Puchheim,Germany
1171,Punta Arenas,Chile
1172,Punta Cardon,Venezuela (Bolivarian Republic of)
1173,Purwakarta,Indonesia
1174,Quaregnon,Belgium
1175,Quartucciu,Italy
1176,Quatis,Brazil
1177,Quipapa,Brazil
1178,Radomsko,Poland
1179,Raghunathpur,India
1180,Ramapuram,India
1181,Olive Branch,United States of America
1182,Onega,Russian Federation
1183,Onesti,Romania
1184,Opfikon,Switzerland
1185,Oregon City,United States of America
1186,Orleans,France
1187,Ormond Beach,United States of America
1188,Ornskoldsvik,Sweden
1189,Oschatz,Germany
1190,Ota,Japan
1191,Overpelt,Belgium
1192,Ozieri,Italy
1193,Paidha,Uganda
1194,Pakxan,Thailand
1195,Palembang,Indonesia
1196,Palma Di Montechiaro,Italy
1197,Pameungpeuk,Indonesia
1198,Panagar,India
1199,Pantubig,Philippines
1200,Paonta Sahib,India
1201,Paoua,Central African Republic
1202,Paradise Valley,United States of America
1203,Paraibano,Brazil
1204,Patacamaya,Bolivia (Plurinational State of)
1205,Patan,India
1206,Patchogue,United States of America
1207,Pavlovo,Russian Federation
1208,Pearland,United States of America
1209,Pedras De Fogo,Brazil
1210,Peitou,China
1211,Pengcheng,China
1212,Peraia,Greece
1213,Pergine Valsugana,Italy
1214,Pertuis,France
1215,Peruibe,Brazil
1216,Petrolina,Brazil
1217,Petushki,Russian Federation
1218,Pfullendorf,Germany
1219,Phalaborwa,South Africa
1220,Donghai,China
1221,Dordrecht,Netherlands
1222,Dorohoi,Romania
1223,Dracut,United States of America
1224,Drama,Greece
1225,Dumka,India
1226,Dyurtyuli,Russian Federation
1227,East Islip,United States of America
1228,East Rockaway,United States of America
1229,Eberbach,Germany
1230,Ebersbach,Germany
1231,Eichenzell,Germany
1232,El Seibo,Dominican Republic
1233,Elbistan,Turkey
1234,Eldama Ravine,Kenya
1235,Elias Fausto,Brazil
1236,Ellwangen,Germany
1237,Elverum,Norway
1238,Empalme,Mexico
1239,Enschede,Netherlands
1240,Epernay,France
1241,Erbach,Germany
1242,Erkelenz,Germany
1243,Erlanger,United States of America
1244,Esmoriz,Portugal
1245,Fernandina Beach,United States of America
1246,Filingue,Niger
1247,Finneytown,United States of America
1249,Florham Park,United States of America
1250,Forchheim,Germany
1251,Fot,Hungary
1252,Fraserburgh,United Kingdom of Great Britain and Northern Ireland
1253,Fujishiro,Japan
1254,Gabriel Leyva Solano,Mexico
1255,Gagnoa,Côte d'Ivoire
1256,Garanhuns,Brazil
1257,Garbagnate Milanese,Italy
1258,Garden Acres,United States of America
1259,Gbadolite,Democratic Republic of the Congo
1260,Ghatal,India
1261,Gikongoro,Rwanda
1262,Gillingham,United Kingdom of Great Britain and Northern Ireland
1263,Pipili,India
1264,Piracanjuba,Brazil
1265,Pirajui,Brazil
1266,Pishva,Iran (Islamic Republic of)
1267,Plattsburgh,United States of America
1268,Poa,Brazil
1269,Qunduz,Afghanistan
1270,Kharsia,India
1271,Khushab,Pakistan
1272,Khutar,India
1273,Kiel,Germany
1274,Kigali,Rwanda
1275,Kimry,Russian Federation
1276,Kintampo,Ghana
1277,Kiskunhalas,Hungary
1278,Kitgum,Uganda
1279,Kiunga,Papua New Guinea
1280,Kizu,Japan
1281,Klaipeda,Lithuania
1282,Kodala,India
1283,Kolondieba,Mali
1284,Konosha,Russian Federation
1285,Koper,Slovenia
1286,Koratla,India
1287,Kortenberg,Belgium
1288,Koscian,Poland
1289,Kosgi,India
1290,Krasnogvardeyskoye,Russian Federation
1291,Kudowa Zdroj,Poland
1292,Kudymkar,Russian Federation
1293,Kukshi,India
1294,Kulpahar,India
1295,Kumluca,Turkey
1296,Kurskaya,Russian Federation
1297,La Asuncion,Venezuela (Bolivarian Republic of)
1298,Labutta,Myanmar
1299,Laizhou,China
1300,Lake Havasu City,United States of America
1301,Lalpur,India
1302,Laramie,United States of America
1303,Laranjal Paulista,Brazil
1304,Lattes,France
1305,Laxou,France
1306,Le Hochet,Mauritius
1307,Le Petit Quevilly,France
1308,Legnago,Italy
1309,Leighton Buzzard,United Kingdom of Great Britain and Northern Ireland
1310,Leoben,Austria
1311,Ler,South Sudan
1312,Leuwiliang,Indonesia
1313,Levallois Perret,France
1314,Liege,Belgium
1315,Liliani,Pakistan
1316,Limeil Brevannes,France
1317,Limon,Costa Rica
1318,Lino Lakes,United States of America
1319,Lins,Brazil
1320,Londrina,Brazil
1321,Longuenesse,France
1322,Los Angeles,United States of America
1323,Los Barrios,Spain
1324,Lugde,Germany
1325,Lukang,China
1326,Luton,United Kingdom of Great Britain and Northern Ireland
1327,Macatuba,Brazil
1328,Macerata,Italy
1329,Shenzhen,China
1330,Shihezi,China
1331,Shitanjing,China
1332,Shu,Kazakhstan
1333,Shushenskoye,Russian Federation
1334,Sidareja,Indonesia
1335,Sierra Madre,United States of America
1336,Sierra Vista,United States of America
1337,Sigulda,Latvia
1338,Siloam Springs,United States of America
1339,Sitamarhi,India
1340,Smoljan,Bulgaria
1341,Soacha,Colombia
1342,Sabara,Brazil
1343,Sacramento,United States of America
1344,Sahaswan,India
1345,Saint Albans,United Kingdom of Great Britain and Northern Ireland
1346,Saint Andrews,United Kingdom of Great Britain and Northern Ireland
1347,Saint Thomas Mount,India
1348,Ramnicu Sarat,Romania
1349,Recco,Italy
1350,Rehau,Germany
1351,Reynoldsburg,United States of America
1352,Rheda Wiedenbruck,Germany
1353,Ribera,Italy
1354,Richland,United States of America
1355,Riegelsberg,Germany
1356,Riesa,Germany
1357,Rincon De La Victoria,Spain
1358,Ringsted,Denmark
1359,Rio Grande,Mexico
1360,Rivas,Nicaragua
1361,Rocca Di Papa,Italy
1362,Ronchin,France
1363,Roncq,France
1364,Rostaq,Afghanistan
1365,Rudersdorf,Germany
1366,Rugby,United Kingdom of Great Britain and Northern Ireland
1367,Rugeley,United Kingdom of Great Britain and Northern Ireland
1368,Ruzomberok,Slovakia
1369,Saint Andre Lez Lille,France
1370,Saint Claude,France
1371,Saint Hyacinthe,Canada
1372,Saint Paul Les Dax,France
1373,Saint Priest,France
1374,Salamanca,Mexico
1375,Salcaja,Guatemala
1376,Salekhard,Russian Federation
1377,Samalkot,India
1378,Samarkand,Uzbekistan
1379,Daphne,United States of America
1380,Dasuya,India
1381,Datia,India
1382,Deerfield,United States of America
1383,Dembi Dolo,Ethiopia
1384,Demmin,Germany
1385,Dera Ismail Khan,Pakistan
1386,Devanhalli,India
1387,Didam,Netherlands
1388,Diourbel,Senegal
1389,Sarkikaraagac,Turkey
1390,Sasaguri,Japan
1391,Sasaram,India
1392,Sattankulam,India
1393,Savda,India
1394,Schenefeld,Germany
1395,Schmolln,Germany
1396,Sebaco,Nicaragua
1397,Sebastian,United States of America
1398,Sechura,Peru
1399,Secunda,South Africa
1400,Seeheim Jugenheim,Germany
1401,Sehnde,Germany
1402,Seki,Japan
1403,Seoul,Republic of Korea
1404,Sesto Calende,Italy
1405,Sestroretsk,Russian Federation
1406,Sete,France
1407,Seto,Japan
1408,Woippy,France
1409,Wood River,United States of America
1410,Wum,Cameroon
1411,Xalpa,Mexico
1412,Xianshuigu,China
1413,Xudat,Azerbaijan
1414,Yabelo,Ethiopia
1415,Yahotyn,Ukraine
1416,Yako,Burkina Faso
1417,Yandoon,Myanmar
1418,West Haverstraw,United States of America
1419,West Point,United States of America
1420,Western Springs,United States of America
1421,Westford,United States of America
1422,Williamsburg,United States of America
1423,Winter Haven,United States of America
1424,Wisconsin Rapids,United States of America
1425,Wlingi,Indonesia
1426,Michigan City,United States of America
1427,Middletown,United States of America
1428,Mihara,Japan
1429,Mikolow,Poland
1430,Milford Mill,United States of America
1431,Mindelo,Cabo Verde
1432,Minokamo,Japan
1433,Mira Loma,United States of America
1434,Mirganj,India
1435,Missungwi,United Republic of Tanzania
1436,Mlonggo,Indonesia
1437,Moca,Dominican Republic
1438,Modugno,Italy
1439,Mogocha,Russian Federation
1440,Moncada,Spain
1441,Monfalcone,Italy
1442,Monki,Poland
1443,Montemorelos,Mexico
1444,Moorhead,United States of America
1445,Moroleon,Mexico
1446,Morondava,Madagascar
1447,Moroyama,Japan
1448,Mortara,Italy
1449,Moses Lake,United States of America
1450,Moshi,United Republic of Tanzania
1451,Most,Czechia
1452,Mulgund,India
1453,Mundelein,United States of America
1454,Nadapuram,India
1455,Nagahama,Japan
1456,Nagykoros,Hungary
1457,Naivasha,Kenya
1458,Nakhon Sawan,Thailand
1459,Namangan,Uzbekistan
1460,Nampula,Mozambique
1461,Narita,Japan
1462,Nasriganj,India
1463,Natchez,United States of America
1464,Nawabganj,India
1465,Necochea,Argentina
1466,Neratovice,Czechia
1467,Nesher,Israel
1468,Neuenkirchen,Germany
1469,Neuss,Germany
1470,New Port Richey,United States of America
1471,Ngoro,Indonesia
1472,Nikolayevsk Na Amure,Russian Federation
1473,Nilakkottai,India
1474,Nipani,India
1476,Nkpor,Nigeria
1477,Nocera Superiore,Italy
1478,Noicattaro,Italy
1479,Noisiel,France
1480,North Fort Myers,United States of America
1481,North Guwahati,India
1482,North Tonawanda,United States of America
1483,Nouadhibou,Mauritania
1484,Nova Gradiska,Croatia
1485,Novo Aripuana,Brazil
1486,Novouralsk,Russian Federation
1487,Noyon,France
1488,Nurlat,Russian Federation
1489,Nuuk,Denmark
1490,Oak Creek,United States of America
1491,Ohafia,Nigeria
1492,Ojiya,Japan
1493,Okhtyrka,Ukraine
1494,Okrika,Nigeria
1495,Old Saybrook,United States of America
1496,Nassjo,Sweden
1497,Nattam,India
1498,Navlya,Russian Federation
1499,Collinsville,United States of America
1500,Colombes,France
1501,Colonelganj,India
1502,Concepcion,Peru
1503,Contagem,Brazil
1504,Coral Gables,United States of America
1505,Corlu,Turkey
1506,Corner Brook,Canada
1507,Coronado,United States of America
1508,Coronel Fabriciano,Brazil
1509,Corvallis,United States of America
1510,Cosenza,Italy
1511,Country Club Hills,United States of America
1512,Crest Hill,United States of America
1513,Crestwood,United States of America
1514,Creutzwald,France
1515,Cruzeiro,Brazil
1516,Cueto,Cuba
1517,Cumra,Turkey
1518,Dahod,India
1519,Daimiel,Spain
1520,Blackpool,United Kingdom of Great Britain and Northern Ireland
1521,Blagodarnyy,Russian Federation
1522,Boa Viagem,Brazil
1523,Bogovinje,Republic of North Macedonia
1524,Bois Colombes,France
1525,Bolpur,India
1526,Bousso,Chad
1527,Brackenheim,Germany
1528,Brescia,Italy
1529,Brockton,United States of America
1530,Brooklyn Park,United States of America
1531,Brookside,United States of America
1532,Bucov,Romania
1533,Budaors,Hungary
1534,Budelsdorf,Germany
1535,Buy,Russian Federation
1536,Cabreuva,Brazil
1537,Cacheu,Guinea-Bissau
1538,Cafarnaum,Brazil
1539,Callosa De Segura,Spain
1540,Campbell River,Canada
1541,Campestre,Brazil
1542,Campina Grande,Brazil
1543,Campos Altos,Brazil
1544,Cantagalo,Brazil
1545,Cao Bang,Viet Nam
1546,Capelle,Netherlands
1547,Caraubas,Brazil
1548,Carmona,Spain
1549,Carney,United States of America
1550,Carrollton,United States of America
1552,Caslav,Czechia
1553,Catemaco,Mexico
1554,Cegled,Hungary
1555,Cesme,Turkey
1556,Chaah,Malaysia
1557,Chamonix Mont Blanc,France
1558,Chandur,India
1559,Dalkola,India
1560,Danshui,China
1561,Darmanesti,Romania
1562,Dataganj,India
1563,Daura,Nigeria
1564,Daytona Beach,United States of America
1565,Delemont,Switzerland
1566,Devarkonda,India
1567,Dhule,India
1568,Diego De Almagro,Chile
1569,Dilijan,Armenia
1570,Dimapur,India
1571,Divnoye,Russian Federation
1572,Dok Kham Tai,Thailand
1573,Dokshukino,Russian Federation
1574,Domalandan,Philippines
1575,Chaska,United States of America
1576,Chatham,United Kingdom of Great Britain and Northern Ireland
1577,Chauny,France
1578,Chavakkad,India
1579,Chegem Vtoroy,Russian Federation
1580,Chengde,China
1581,Chernigovka,Russian Federation
1582,Chichigalpa,Nicaragua
1583,Chichihualco,Mexico
1584,Chicoloapan,Mexico
1585,Chiquinquira,Colombia
1586,Chubbuck,United States of America
1587,Ciampea,Indonesia
1588,Clarksburg,United States of America
1589,Clarksdale,United States of America
1590,Claveria,Philippines
1591,Dongning,China
1592,Dornbirn,Austria
1593,Dorsten,Germany
1594,Dortmund,Germany
1595,Dour,Belgium
1596,Dubai,United Arab Emirates
1597,Duobao,China
1598,East Point,United States of America
1599,Edmundston,Canada
1600,Egham,United Kingdom of Great Britain and Northern Ireland
1601,Eisenhuttenstadt,Germany
1602,Elbasan,Albania
1603,Emporia,United States of America
1604,Encheng,China
1605,Energeticheskiy,Kazakhstan
1606,Enshi,China
1607,Enugu,Nigeria
1608,Eppelborn,Germany
1609,Eppstein,Germany
1611,Espoo,Finland
1612,Evreux,France
1613,Fairmount,United States of America
1614,Farnham,United Kingdom of Great Britain and Northern Ireland
1615,Feldkirch,Austria
1616,Fengzhen,China
1617,Feni,Bangladesh
1618,Fianga,Chad
1619,Filderstadt,Germany
1620,Fiume Veneto,Italy
1621,Floresti,Republic of Moldova
1622,Florin,United States of America
1623,Fomento,Cuba
1624,Forest Hills,United States of America
1625,Forrest City,United States of America
1626,Bistrita,Romania
1627,Bo Phloi,Thailand
1629,Bolton,United Kingdom of Great Britain and Northern Ireland
1630,Bosaso,Somalia
1631,Bahadurgarh,India
1633,Baj Baj,India
1634,Balaipungut,Indonesia
1635,Balao,Ecuador
1636,Ballarat,Australia
1637,Balurghat,India
1638,Ban Dung,Thailand
1639,Bandar E Torkaman,Iran (Islamic Republic of)
1640,Banderilla,Mexico
1641,Bandung,Indonesia
1642,Bansbaria,India
1643,Barahona,Dominican Republic
1644,Barberena,Guatemala
1645,Barentu,Eritrea
1646,Barra Do Corda,Brazil
1647,Basel,Switzerland
1648,Bauchi,Nigeria
1649,Baudh,India
1650,Beach Park,United States of America
1651,Bebra,Germany
1652,Belaya Kholunitsa,Russian Federation
1653,Belene,Bulgaria
1654,Belo Horizonte,Brazil
1655,Beloeil,Canada
1656,Belorechensk,Russian Federation
1657,Bergenfield,United States of America
1658,Beuningen,Netherlands
1659,Beverwijk,Netherlands
1660,Bhit Shah,Pakistan
1661,Bibai,Japan
1662,Biddeford,United States of America
1663,Birigui,Brazil
1664,Birsk,Russian Federation
1665,Bitonto,Italy
1666,Bjala,Bulgaria
1667,Blonie,Poland
1668,Bloomfield,United States of America
1669,Boardman,United States of America
1670,Bol,Chad
1671,Bolotnoye,Russian Federation
1672,Bom Sucesso,Brazil
1673,Bonito,Brazil
1674,Borlange,Sweden
1675,Bornheim,Germany
1676,Boshkengash,Tajikistan
1677,Boskovice,Czechia
1678,Boussu,Belgium
1679,Bovolone,Italy
1680,Boyolali,Indonesia
1681,Bozhou,China
1682,Braslav,Belarus
1683,Bray,Ireland
1684,Brebes,Indonesia
1685,Breisach,Germany
1686,Bressuire,France
1687,Breves,Brazil
1688,Bridgetown,Barbados
1689,Bridgewater,United States of America
1690,Brie Comte Robert,France
1691,Brighouse,United Kingdom of Great Britain and Northern Ireland
1692,Brignais,France
1693,Bronte,Italy
1695,Brunico,Italy
1696,Bu Salim,Tunisia
1697,Bulandshahr,India
1698,Bulihan,Philippines
1699,Bungu,United Republic of Tanzania
1700,Burbach,Germany
1701,Bures Sur Yvette,France
1702,Buriti Bravo,Brazil
1703,Buritis,Brazil
1704,Burlingame,United States of America
1705,Butembo,Democratic Republic of the Congo
1706,Buwenge,Uganda
1707,Cachoeiro De Itapemirim,Brazil
1708,Calpulalpan,Mexico
1709,Camapua,Brazil
1710,Cambuquira,Brazil
1711,Campbell,United States of America
1712,Campina,Romania
1714,Canete,Chile
1715,Caninde,Brazil
1716,Cape Canaveral,United States of America
1717,Caraballeda,Venezuela (Bolivarian Republic of)
1718,Carangola,Brazil
1719,Carrefour,Haiti
1720,Casisang,Philippines
1721,Castanhal,Brazil
1722,Castlewood,United States of America
1723,Castrolibero,Italy
1725,Cesano Maderno,Italy
1726,Chaklasi,India
1727,Challans,France
1728,Chapelle Lez Herlaimont,Belgium
1729,Chertkovo,Russian Federation
1730,Chiang Rai,Thailand
1731,Chihuahua,Mexico
1732,Chiquimula,Guatemala
1733,Chisinau,Republic of Moldova
1734,Chit Baragaon,India
1735,Christchurch,United Kingdom of Great Britain and Northern Ireland
1736,Chudovo,Russian Federation
1737,Chungho,China
1738,Cienaga De Oro,Colombia
1739,Cimitarra,Colombia
1740,Cinnaminson,United States of America
1741,Clark,United States of America
1742,Aalst,Belgium
1743,Abadan,Iran (Islamic Republic of)
1744,Abaza,Russian Federation
1745,Abuja,Nigeria
1746,Acahualco,Mexico
1747,Achim,Germany
1748,Acu,Brazil
1749,Adalaj,India
1750,Adet,Ethiopia
1751,Adrar,Algeria
1752,Adwa,Ethiopia
1753,Ageo,Japan
1754,Agidel,Russian Federation
1755,Agrate Brianza,Italy
1756,Aguilas,Spain
1757,Ahrensburg,Germany
